branch	language	segments_IPA	segments_source	source	comments	features	glottocode
Avar-Andic	Avar	i	i	[Кибрик, Кодзасов 1990: 320-321]	долгих гласных не встретилось	unrounded	avar1256
Avar-Andic	Avar	o	o	[Кибрик, Кодзасов 1990: 320-321]	назализация также наблюдается в позиции между эмфатическими и простыми ларингалами	rounded	avar1256
Avar-Andic	Avar	u	u	[Кибрик, Кодзасов 1990: 320-321]	NA	rounded	avar1256
Avar-Andic	Avar	a	a	[Кибрик, Кодзасов 1990: 320-321]	в позиции между эмфатическими ларингалами гласные назализуются	vowel	avar1256
Avar-Andic	Avar	b	b	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	d	d	[Кибрик, Кодзасов 1990: 320-321]	непридыхательные реализуются глухо после глухих спирантов	consonant	avar1256
Avar-Andic	Avar	e	e	[Кибрик, Кодзасов 1990: 320-321]	NA	vowel	avar1256
Avar-Andic	Avar	ɡ	ɡ	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	ɡʷ	ɡ˳	[Кибрик, Кодзасов 1990: 320-321]	лабиализованными бывают чаще всего велярные и увулярные. Однако имеются единичные примеры с лабиализованными всех прочих рядов, кроме губных. Лабиализованные представлены лишь в начале слога	consonant	avar1256
Avar-Andic	Avar	h	h	[Кибрик, Кодзасов 1990: 320-321]	простой (или глоттальный) ларингал	consonant	avar1256
Avar-Andic	Avar	ʜ	ʜ	[Кибрик, Кодзасов 1990: 320-321]	"часто используется название ""эмфатические ларингалы"", эмфатические ларингалы слегка назализованы"	consonant	avar1256
Avar-Andic	Avar	i	i	[Кибрик, Кодзасов 1990: 320-321]	долгих гласных не встретилось	vowel	avar1256
Avar-Andic	Avar	j	j	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	k'	k'	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	k'ʷ	k'˳	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	kʰ	k	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	kʰʷ	k˳	[Кибрик, Кодзасов 1990: 320-321]	но вообще в [Кибрик, Кодзасов 1990] лабиализованные отдельно не прописаны в базовой таблице шумных согласных	consonant	avar1256
Avar-Andic	Avar	l	l	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	ɬ	ɬ	[Кибрик, Кодзасов 1990: 320-321]	латералы - апико-дорсальные	consonant	avar1256
Avar-Andic	Avar	m	m	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	n	n	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	o	o	[Кибрик, Кодзасов 1990: 320-321]	назализация также наблюдается в позиции между эмфатическими и простыми ларингалами	vowel	avar1256
Avar-Andic	Avar	p'	p'	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	pʰ	p	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	q'	q'	[Кибрик, Кодзасов 1990: 320-321]	Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант	consonant	avar1256
Avar-Andic	Avar	q'ʷ	q'˳	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	qʰ	q	[Кибрик, Кодзасов 1990: 320-321]	Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант	consonant	avar1256
Avar-Andic	Avar	qʰʷ	q˳	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	r	r	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	ʁ	ʀ	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	ʁʷ	ʁ˳	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	s	s	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	ʃ	š	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	t'	t'	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	tʰ	t	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	tɬ	ʟ	[Кибрик, Кодзасов 1990: 320-321]	латералы - апико-дорсальные	consonant	avar1256
Avar-Andic	Avar	tɬ'	ʟ'	[Кибрик, Кодзасов 1990: 320-321]	латералы - апико-дорсальные	consonant	avar1256
Avar-Andic	Avar	ts'	c'	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	tsʰ	c	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	tʃ'	č'	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	tʃʰ	č	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	u	u	[Кибрик, Кодзасов 1990: 320-321]	NA	vowel	avar1256
Avar-Andic	Avar	w	w	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	x	x	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	z	z	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	ʒ	ž	[Кибрик, Кодзасов 1990: 320-321]	реализуется как [dʒ] после n	consonant	avar1256
Avar-Andic	Avar	ʔ	ʔ	[Кибрик, Кодзасов 1990: 320-321]	простой (или глоттальный) ларингал	consonant	avar1256
Avar-Andic	Avar	ʢ	ʕ	[Кибрик, Кодзасов 1990: 320-321]	"часто используется название ""эмфатические ларингалы"", эмфатические ларингалы слегка назализованы"	consonant	avar1256
Avar-Andic	Avar	χ	χ	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	χʷ	χ˳	[Кибрик, Кодзасов 1990: 320-321]	NA	consonant	avar1256
Avar-Andic	Avar	b	b	[Кибрик, Кодзасов 1990: 320-321]	NA	labial	avar1256
Avar-Andic	Avar	d	d	[Кибрик, Кодзасов 1990: 320-321]	непридыхательные реализуются глухо после глухих спирантов	alveolar	avar1256
Avar-Andic	Avar	ɡ	ɡ	[Кибрик, Кодзасов 1990: 320-321]	NA	velar	avar1256
Avar-Andic	Avar	ɡʷ	ɡ˳	[Кибрик, Кодзасов 1990: 320-321]	лабиализованными бывают чаще всего велярные и увулярные. Однако имеются единичные примеры с лабиализованными всех прочих рядов, кроме губных. Лабиализованные представлены лишь в начале слога	velar	avar1256
Avar-Andic	Avar	h	h	[Кибрик, Кодзасов 1990: 320-321]	простой (или глоттальный) ларингал	laryngeal	avar1256
Avar-Andic	Avar	ʜ	ʜ	[Кибрик, Кодзасов 1990: 320-321]	"часто используется название ""эмфатические ларингалы"", эмфатические ларингалы слегка назализованы"	epiglottal	avar1256
Avar-Andic	Avar	j	j	[Кибрик, Кодзасов 1990: 320-321]	NA	palatal	avar1256
Avar-Andic	Avar	k'	k'	[Кибрик, Кодзасов 1990: 320-321]	NA	velar	avar1256
Avar-Andic	Avar	k'ʷ	k'˳	[Кибрик, Кодзасов 1990: 320-321]	NA	velar	avar1256
Avar-Andic	Avar	kʰ	k	[Кибрик, Кодзасов 1990: 320-321]	NA	velar	avar1256
Avar-Andic	Avar	kʰʷ	k˳	[Кибрик, Кодзасов 1990: 320-321]	но вообще в [Кибрик, Кодзасов 1990] лабиализованные отдельно не прописаны в базовой таблице шумных согласных	velar	avar1256
Avar-Andic	Avar	l	l	[Кибрик, Кодзасов 1990: 320-321]	NA	lateral	avar1256
Avar-Andic	Avar	ɬ	ɬ	[Кибрик, Кодзасов 1990: 320-321]	латералы - апико-дорсальные	lateral	avar1256
Avar-Andic	Avar	m	m	[Кибрик, Кодзасов 1990: 320-321]	NA	labial	avar1256
Avar-Andic	Avar	n	n	[Кибрик, Кодзасов 1990: 320-321]	NA	alveolar	avar1256
Avar-Andic	Avar	p'	p'	[Кибрик, Кодзасов 1990: 320-321]	NA	labial	avar1256
Avar-Andic	Avar	pʰ	p	[Кибрик, Кодзасов 1990: 320-321]	NA	labial	avar1256
Avar-Andic	Avar	q'	q'	[Кибрик, Кодзасов 1990: 320-321]	Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант	uvular	avar1256
Avar-Andic	Avar	q'ʷ	q'˳	[Кибрик, Кодзасов 1990: 320-321]	NA	uvular	avar1256
Avar-Andic	Avar	qʰ	q	[Кибрик, Кодзасов 1990: 320-321]	Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант	uvular	avar1256
Avar-Andic	Avar	qʰʷ	q˳	[Кибрик, Кодзасов 1990: 320-321]	NA	uvular	avar1256
Avar-Andic	Avar	r	r	[Кибрик, Кодзасов 1990: 320-321]	NA	alveolar	avar1256
Avar-Andic	Avar	ʁ	ʀ	[Кибрик, Кодзасов 1990: 320-321]	NA	uvular	avar1256
Avar-Andic	Avar	ʁʷ	ʁ˳	[Кибрик, Кодзасов 1990: 320-321]	NA	uvular	avar1256
Avar-Andic	Avar	s	s	[Кибрик, Кодзасов 1990: 320-321]	NA	alveolar	avar1256
Avar-Andic	Avar	ʃ	š	[Кибрик, Кодзасов 1990: 320-321]	NA	palato-alveolar	avar1256
Avar-Andic	Avar	t'	t'	[Кибрик, Кодзасов 1990: 320-321]	NA	alveolar	avar1256
Avar-Andic	Avar	tʰ	t	[Кибрик, Кодзасов 1990: 320-321]	NA	alveolar	avar1256
Avar-Andic	Avar	tɬ	ʟ	[Кибрик, Кодзасов 1990: 320-321]	латералы - апико-дорсальные	lateral	avar1256
Avar-Andic	Avar	tɬ'	ʟ'	[Кибрик, Кодзасов 1990: 320-321]	латералы - апико-дорсальные	lateral	avar1256
Avar-Andic	Avar	ts'	c'	[Кибрик, Кодзасов 1990: 320-321]	NA	alveolar	avar1256
Avar-Andic	Avar	tsʰ	c	[Кибрик, Кодзасов 1990: 320-321]	NA	alveolar	avar1256
Avar-Andic	Avar	tʃ'	č'	[Кибрик, Кодзасов 1990: 320-321]	NA	palato-alveolar	avar1256
Avar-Andic	Avar	tʃʰ	č	[Кибрик, Кодзасов 1990: 320-321]	NA	palato-alveolar	avar1256
Avar-Andic	Avar	w	w	[Кибрик, Кодзасов 1990: 320-321]	NA	labial	avar1256
Avar-Andic	Avar	x	x	[Кибрик, Кодзасов 1990: 320-321]	NA	velar	avar1256
Avar-Andic	Avar	z	z	[Кибрик, Кодзасов 1990: 320-321]	NA	alveolar	avar1256
Avar-Andic	Avar	ʒ	ž	[Кибрик, Кодзасов 1990: 320-321]	реализуется как [dʒ] после n	palato-alveolar	avar1256
Avar-Andic	Avar	ʔ	ʔ	[Кибрик, Кодзасов 1990: 320-321]	простой (или глоттальный) ларингал	laryngeal	avar1256
Avar-Andic	Avar	ʢ	ʕ	[Кибрик, Кодзасов 1990: 320-321]	"часто используется название ""эмфатические ларингалы"", эмфатические ларингалы слегка назализованы"	epiglottal	avar1256
Avar-Andic	Avar	χ	χ	[Кибрик, Кодзасов 1990: 320-321]	NA	uvular	avar1256
Avar-Andic	Avar	χʷ	χ˳	[Кибрик, Кодзасов 1990: 320-321]	NA	uvular	avar1256
Avar-Andic	Avar	b	b	[Кибрик, Кодзасов 1990: 320-321]	NA	plosive	avar1256
Avar-Andic	Avar	d	d	[Кибрик, Кодзасов 1990: 320-321]	непридыхательные реализуются глухо после глухих спирантов	plosive	avar1256
Avar-Andic	Avar	ɡ	ɡ	[Кибрик, Кодзасов 1990: 320-321]	NA	plosive	avar1256
Avar-Andic	Avar	ɡʷ	ɡ˳	[Кибрик, Кодзасов 1990: 320-321]	лабиализованными бывают чаще всего велярные и увулярные. Однако имеются единичные примеры с лабиализованными всех прочих рядов, кроме губных. Лабиализованные представлены лишь в начале слога	plosive	avar1256
Avar-Andic	Avar	h	h	[Кибрик, Кодзасов 1990: 320-321]	простой (или глоттальный) ларингал	fricative	avar1256
Avar-Andic	Avar	ʜ	ʜ	[Кибрик, Кодзасов 1990: 320-321]	"часто используется название ""эмфатические ларингалы"", эмфатические ларингалы слегка назализованы"	fricative	avar1256
Avar-Andic	Avar	j	j	[Кибрик, Кодзасов 1990: 320-321]	NA	approximant	avar1256
Avar-Andic	Avar	k'	k'	[Кибрик, Кодзасов 1990: 320-321]	NA	plosive	avar1256
Avar-Andic	Avar	k'ʷ	k'˳	[Кибрик, Кодзасов 1990: 320-321]	NA	plosive	avar1256
Avar-Andic	Avar	kʰ	k	[Кибрик, Кодзасов 1990: 320-321]	NA	plosive	avar1256
Avar-Andic	Avar	kʰʷ	k˳	[Кибрик, Кодзасов 1990: 320-321]	но вообще в [Кибрик, Кодзасов 1990] лабиализованные отдельно не прописаны в базовой таблице шумных согласных	plosive	avar1256
Avar-Andic	Avar	l	l	[Кибрик, Кодзасов 1990: 320-321]	NA	approximant	avar1256
Avar-Andic	Avar	ɬ	ɬ	[Кибрик, Кодзасов 1990: 320-321]	латералы - апико-дорсальные	fricative	avar1256
Avar-Andic	Avar	m	m	[Кибрик, Кодзасов 1990: 320-321]	NA	nasal	avar1256
Avar-Andic	Avar	n	n	[Кибрик, Кодзасов 1990: 320-321]	NA	nasal	avar1256
Avar-Andic	Avar	p'	p'	[Кибрик, Кодзасов 1990: 320-321]	NA	plosive	avar1256
